what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391780503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391807916
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391808385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391824268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391825787
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391857827
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391911539
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391930624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391931128
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391938267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391938670
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391948265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391949812
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391964055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324391974595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324391986368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324391992858
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392005548
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392040656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392049633
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392059148
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392060422
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392069390
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392083727
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392086798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1324392096189
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392109520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392109945
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392110462
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1324392117899
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392117964
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392123185
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392136773
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392222611
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392222657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392224442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392230258
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392230579
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392232129
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392234686
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392256852
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392258982
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392261641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392262048
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392262477
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392262899
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392263205
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392263687
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392264117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324392264584
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392266150
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392269849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1324392275788
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1324392279822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392280469
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392289888
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392294108
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392329411
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392329458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392342586
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392348017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392377100
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392380528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392390001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392390051
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392392085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392397001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392402555
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392426786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392427541
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392428701
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392438885
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392506011
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392511869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392522195
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392523730
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392542896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392544824
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392566551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392571587
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392571728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1324392572469
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324392582578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392597040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392706344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392725674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392735252
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1324392748322
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392760756
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324392849039
